"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Guyana","GUY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1698.54549916469","1725.52681809204","1695.64324573391","1448.52135207361","1574.46041693229","1702.98452959584","1757.98326625376","1803.0204771249","1794.22148679436","1893.23048426275","1948.06714049035","1984.08015113117","1896.29700544788","1898.94232328542","2023.23112260916","2171.33749622063","2180.55992216475","2099.84596655874","2041.30026597455","1988.00674441936","2012.36878178695","2038.35161154564","1770.59106279434","1655.19435092229","1579.52048718053","1627.4670850616","1625.41788907502","1655.09042088902","1608.34385196199","1539.6566870751","1497.15836963493","1585.76350394794","1700.00300263241","1825.92263970454","1969.02304092094","2060.08224443681","2222.30854369764","2363.85380038622","2332.00600304972","2409.53759567258","2382.91369317163","2440.59571013783","2469.48271312087","2453.95813646461","2493.00188044486","2446.66253441837","2576.78197214873","2764.04931144067","2824.55774741451","2927.32630616447","3044.94808313969","3192.29444787063","3342.91951469043","3486.97956290561","3595.92377590596","3684.9223193517","3783.54202802869","3871.38936496381","",
"Hong Kong, China","HKG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","3380.63534306444","3703.48082154333","4142.29187909192","4392.21145557524","4904.75224052758","4948.77762797693","4902.65137529056","4962.70106807363","5438.13812444218","5796.1686588944","6086.20191162309","6604.23218363725","7208.91976586186","7153.32948798531","7053.51046177296","8091.35713891567","8910.54322758216","9473.42707203175","10006.1335940445","10727.2823371927","11448.6978228895","11604.8352490144","12113.0065305749","13190.824317182","13148.6780230169","14421.6264159325","16190.0856262598","17421.0951951422","17634.1577103799","18250.9008304639","19132.2528041225","20155.1909150465","21040.4987950784","21813.7037484007","21893.6704955335","21835.0345784625","22758.3015265433","21241.4375462373","21566.9181125635","23015.8882405574","22975.0347722137","23252.4467523129","24010.4665816112","25896.6210634328","27688.6984415576","29446.2368891939","31081.548007209","31553.6132264208","30711.4847558043","32549.998231121","33888.4959161945","34086.321231372","35002.5174875319","35717.6791626358","36260.5954574462","36816.1498608515","37927.1346154737","",
"Honduras","HND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1095.99040533319","1085.5659619618","1116.59199199724","1124.71530556221","1152.70100545773","1221.53171953946","1250.5037481626","1287.08677351904","1332.19497835641","1301.88628555157","1309.7998826202","1322.46881009771","1357.91458313621","1421.91691866041","1363.02376517818","1350.56433289184","1447.44517093767","1549.2935305805","1591.75142587022","1629.88033141692","1589.89241308341","1522.99178919224","1446.50075191354","1415.90353389952","1460.72887648588","1497.39448708358","1531.0936631418","1585.40769061301","1566.67462007942","1563.35132834291","1561.20840708581","1466.58430424276","1511.82126589457","1565.0031276499","1524.87350410877","1574.88561641813","1560.93071149593","1589.09366576179","1602.77411159031","1549.64093249719","1620.05611297354","1622.20814070154","1641.39720275338","1674.39548410075","1736.69288395134","1799.49033173303","1874.95344908855","1947.95743406386","1987.91408312059","1900.38257131035","1932.85828999689","1969.31041398448","2013.47830649303","2033.31618619227","2059.47490887894","2102.37695924737","2144.86936715697","2210.58728051237","",
"Croatia","HRV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8470.14922580673","9316.8681841346","9766.50612841032","10105.2747729604","9894.23373309442","10564.4405510001","10894.7067106535","11467.0452573205","12107.0424772741","12583.8137178306","13092.1057079582","13735.5899345296","14474.3707475086","14774.1047155758","13713.6532763069","13546.2142077544","13932.7003180626","13653.8286691433","13624.579025732","13668.219015238","14112.1574506196","14713.5808490711","15321.9845932481","",
"Haiti","HTI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1018.21280387951","969.008456491021","1024.84875076813","985.571200526898","950.139117695849","951.476899936771","927.251844453345","889.639768760767","899.986791586649","916.511462203802","905.5459047995","947.227425833289","940.123897943772","968.134199569593","1006.38311209924","999.386497817712","1063.47135705056","1081.60286702033","1125.7578661171","1185.69715289196","1245.70794454401","1183.16833336667","1114.83202952975","1098.86109955234","1076.79857325002","1058.88664673429","1030.48066036782","1000.38287403439","981.381945360763","933.210282486501","923.849295898216","922.555315208637","856.588303857438","794.645695344351","686.534042656337","740.505145903614","757.05760306766","763.501533155106","766.317380807881","773.421284008484","766.936719197244","746.409998246672","732.552230204919","723.601686861939","687.191410729881","688.702986877102","693.262996865608","705.388341696729","700.483332422238","711.246239961441","662.279518162433","688.843386666922","698.787765236702","718.42046518063","728.780321832658","728.063224553948","729.360457810963","728.920402909594","",
"Hungary","HUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8852.11507394962","8584.2292204313","8544.51297729907","8808.38191914486","8952.03936979968","8968.69896622656","9286.95875845449","9702.8905671253","10040.5122061827","10490.3503172185","10918.2488056723","11445.1935836058","11919.7688871317","12544.0903718178","13120.6202561212","13647.1523654832","13727.7348269495","13869.4411656877","12974.1441804958","13092.2337567695","13347.5840177081","13196.1533398038","13509.9242469344","14119.070416617","14629.2350325735","14997.2005200975","15647.8460274975","",
"Indonesia","IDN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","690.042850090801","710.667507452399","704.836439253631","670.963222965455","676.273959062082","665.386965204971","665.654941741099","656.746823706269","708.925044410085","737.1146500679","771.84995998772","804.438165484382","838.735666729606","883.478985761993","926.885647868667","948.762665775747","989.22930632876","1049.9543479963","1094.35831022365","1146.89185278654","1230.84011816286","1297.71685614093","1296.57652522011","1320.69854612901","1382.11799750652","1386.48280047427","1438.39057693212","1480.00616351194","1536.28659991903","1620.90270151984","1707.59791770347","1794.18879877438","1878.70986024801","1968.12413641283","2083.06368170836","2219.81105813614","2357.95935142443","2433.34050760854","2084.23454844949","2071.55062971408","2143.38989039206","2190.76617979472","2257.74685507095","2333.09748333113","2416.83638933237","2519.50984152791","2621.96039791855","2750.61514270466","2876.88504026905","2970.0441310658","3113.48063451434","3262.7486126075","3415.35126676747","3560.10658042831","3692.94287536985","3827.55077886415","3974.73166690468","4130.66327585858","",
"Isle of Man","IMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","18910.4088092336","18926.3260713381","22277.5839119844","24031.8501730873","26298.083126061","27539.0967782922","28255.6630125829","28432.0277780236","28499.5472184757","29155.5357916937","30252.467478431","31434.0879930368","33685.9911517319","36350.7058136383","40960.2923887759","46205.334627533","48268.0985988312","50419.7082553823","52888.9025056071","55695.005214399","58004.7738931143","60800.0208957464","64803.9385633168","68908.0362646414","71405.3484691298","72177.880076203","73935.6789952084","74772.8580377966","76552.291502189","79405.0645009746","82792.8312466926","81478.4613280552","86912.1990705707","","",
"India","IND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","304.231892516897","309.353562155629","312.052331884403","324.056200793389","341.096019495398","325.287386096651","318.41567616241","336.236456684536","340.361685433778","354.894028472391","365.057382589641","362.767725026864","352.550055839915","355.788210052328","351.708069435768","375.083372834313","372.642613394611","390.636679931043","403.63354444591","373.832253331073","389.926284393499","403.878042962819","408.324880025941","428.069168108026","434.366504619027","446.999768550199","458.086674715035","465.982728535407","500.013277346433","518.698715935758","536.162785952103","530.894738000648","548.895783827753","563.74968766069","589.70878759027","622.303683083803","656.697143961351","670.610121594673","699.068854717743","747.25203565058","762.313340805066","785.344628061161","801.507932685532","850.293264901655","902.905794350756","971.229760739138","1044.8939404376","1130.09007066353","1156.93252713628","1237.33978594471","1345.77015320886","1416.40337515143","1474.96767422151","1550.14222964261","1645.32614058045","1758.8377767439","1862.43044438322","1964.59518318563","",
"Ireland","IRL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","12430.7130392698","12712.448648273","13337.7558592445","13745.2542124768","14095.3739616798","14649.6665924377","14631.5158338234","15619.9790505941","16506.6774331268","16788.762154426","17107.7273430882","17470.8043856114","17701.5974259831","17533.607978714","18184.0488162235","18715.1565461667","18626.5283639196","19493.0792946533","20598.0207219562","21882.1095202584","23714.7376576609","24033.7718140817","24668.4093969371","25206.3264282472","26552.2865800744","28961.5801234955","30977.1836017787","33823.8237511561","36318.1079869736","39723.9693433057","42945.2259221961","44719.9041577987","46746.9745294478","47426.3717616041","49678.4045551021","51527.3337185625","52926.1996247515","54096.2490324437","50918.3290414051","48071.7195658055","48671.8882936068","49906.5951472916","49714.0307342277","50263.4035659536","54052.9549034348","67229.1916860972","69892.3156470839","74433.4556552143","",
"Iran","IRN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2980.57649901955","3237.90789218475","3425.98882925632","3580.69341445896","3808.94360979564","4348.99401668962","4711.41237913594","5120.90101182759","5723.7458297955","6483.03429137358","7014.93821090905","7816.18697979196","8707.10143694664","9198.85219535888","9524.88796330085","9026.08363352401","10265.7002152486","9544.85785693601","7938.61912350441","6859.86104722843","4789.58418358772","4366.70269154363","5333.98173101899","5556.95999553506","4864.83493217626","4773.45427250389","4119.69823424684","3989.24536280376","3640.43114579509","3739.7288540695","4147.36064825631","4567.57196841132","4625.68802596855","4615.92013287305","4490.28304702847","4528.29554298271","4684.64587632371","4622.59719492425","4635.30393227143","4591.46152336931","4781.85082365609","4749.80630859739","5028.4373615254","5401.75019887933","5572.90571695632","5684.95750073285","5901.64178877026","6311.78950016058","6256.87796760963","6247.69166011557","6531.9274296787","6622.67294071237","6052.51683261848","5964.17904606916","6161.10352264545","6007.00489252088","6733.9134736378","6910.56957035444","",
"Iraq","IRQ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","1454.58600359962","1450.87426704582","1465.97049762468","1493.86185294435","1499.37887016383","1515.4062358647","1703.41530331559","1855.13143947432","2104.66084927433","2077.05308071373","2356.04931029749","2762.09850387006","3345.9905361818","3228.63052628661","3248.88698553113","2750.339147178","2641.82852903446","2616.41807187294","2676.17054575181","2861.66912456953","2798.98403403134","2649.89125455205","4079.3444764974","1427.9211886718","1840.43870354159","2328.06452333503","2345.58666185933","2322.87382598427","2500.00610721899","2937.47385965329","3839.82745787427","4379.19934358719","4311.28131409038","4285.86362018418","3880.11160294019","2526.04314247089","3792.14246289002","3857.61040500793","4143.69170316574","4098.30662664446","4325.66798265067","4354.68362662857","4502.74904825726","4695.3572155629","5178.42229352013","5390.00958575076","5253.62707506213","5218.38982229314","5725.72176407531","5449.96894858338","",
"Iceland","ISL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31270.4462608105","32598.3373228934","34514.6970404977","35427.8617215754","36554.6575201805","37488.6923688425","37360.1018342377","37976.6719391033","40684.2636901647","42604.4541982866","43703.947192282","46629.6565347528","46529.8510243027","43354.7684522666","41851.7354772988","42543.1405522383","42875.6455524898","44301.7553155641","44775.635368626","46221.9325708441","48995.1685496011","49910.0055207086","",
